logzsol,logu,age_myr,nii_ha,oiii_hb,oii_ha,sii_ha
-1.5,-2.5,6.0,-2.8910045863723797,-0.3507443873974961,-1.4627676135264134,-2.209728923492712
-1.5,-2.5,8.0,-2.8808141268169813,-0.35332352429229913,-1.4294939912849098,-2.2138091393560995
-1.5,-2.5,10.0,-2.8303915612796757,-0.37607825680910884,-1.340458028703647,-2.215714830174528
-1.5,-2.25,0.5,-2.9801340381800827,-0.28982065491216236,-1.5324137893870793,-2.303512826886475
-1.5,-2.25,1.0,-2.9801340381800827,-0.28982065491216247,-1.5324137893870795,-2.303512826886475
-1.5,-2.25,2.0,-2.979365239203959,-0.29023384309299993,-1.5307359484089302,-2.303720403715613
-1.5,-2.25,3.0,-2.979090239023992,-0.2895961136856464,-1.5287365257441248,-2.303853964313127
-1.5,-2.25,4.0,-2.986769581543792,-0.28617012003084874,-1.5569262043886232,-2.3011569643393592
-1.5,-2.25,6.0,-2.9889585848293545,-0.29085515302803194,-1.5605609166248422,-2.2997357766143893
-1.5,-2.25,8.0,-2.9806642194680926,-0.29102811749845725,-1.5291759933369424,-2.304274439051353
-1.5,-2.25,10.0,-2.933290100542301,-0.30791505913157374,-1.4415964128392715,-2.308458782500269
-1.5,-2.0,0.5,-3.08026037232473,-0.2262672653771602,-1.6321858216624712,-2.394334501279944
-1.5,-2.0,1.0,-3.08026037232473,-0.22626726537716027,-1.6321858216624712,-2.394334501279944
-1.5,-2.0,2.0,-3.0795778107565783,-0.226667914302193,-1.6305949043884163,-2.394471423299846
-1.5,-2.0,3.0,-3.0793386791515793,-0.22595638895451983,-1.628607321815775,-2.3944508519462713
-1.5,-2.0,4.0,-3.08503163282645,-0.22376773868268612,-1.6555018810606272,-2.3909289552132327
-1.5,-2.0,6.0,-3.086912130891301,-0.23096564806372646,-1.6583537377967172,-2.389742572803613
-1.5,-2.0,8.0,-3.080514061893592,-0.22873221582653994,-1.6288578929535005,-2.394739591676682
-1.5,-2.0,10.0,-3.0361886398049194,-0.23975186145404595,-1.5427347679050836,-2.401202734301463
-1.5,-1.75,0.5,-3.1544372332700163,-0.1866860270732715,-1.7060472737051036,-2.462838998213126
-1.5,-1.75,1.0,-3.1544372332700163,-0.1866860270732715,-1.7060472737051036,-2.462838998213126
-1.5,-1.75,2.0,-3.153870439545136,-0.18699151067758016,-1.704575711298372,-2.4630654280126327
-1.5,-1.75,3.0,-3.153680606479305,-0.18619415672972986,-1.7026293117533984,-2.4629457053550117
-1.5,-1.75,4.0,-3.1579450946296093,-0.18422318088896575,-1.7283228531939834,-2.4586661091741244
-1.5,-1.75,6.0,-3.159532988746316,-0.19410873823137031,-1.7304253120048134,-2.4576224559788944
-1.5,-1.75,8.0,-3.1545767742136013,-0.19070511994698788,-1.7026814807813793,-2.463029780960935
-1.5,-1.75,10.0,-3.113545399894754,-0.1990991584973543,-1.6196514319366488,-2.4715329624887166
-1.5,-1.5,0.5,-3.2286140942153096,-0.14710478876938993,-1.7799087153153152,-2.5313434896046587
-1.5,-1.5,1.0,-3.2286140942153096,-0.14710478876938993,-1.7799087153153155,-2.5313434896046583
-1.5,-1.5,2.0,-3.2281630683236773,-0.1473151070293786,-1.778556509531045,-2.531659428324822
-1.5,-1.5,3.0,-3.228022533757167,-0.14643192426537285,-1.7766512922075608,-2.531440553172235
-1.5,-1.5,4.0,-3.230858548028186,-0.1446783579890337,-1.8011437837661297,-2.526403255149995
-1.5,-1.5,6.0,-3.2321536581563026,-0.15725172753233085,-1.8024966008569823,-2.5255023140543136
-1.5,-1.5,8.0,-3.2286392078613217,-0.15267795922897703,-1.7765047950170738,-2.531319847541107
-1.5,-1.5,10.0,-3.1909021599845957,-0.15844645554065556,-1.6965680830699874,-2.5418631905606914
-1.5,-1.25,0.5,-3.2935452494084245,-0.1186721640364112,-1.843752304458352,-2.5914719739399543
-1.5,-1.25,1.0,-3.2935452494084245,-0.1186721640364112,-1.8437523044583521,-2.5914719739399543
-1.5,-1.25,2.0,-3.2931976301420147,-0.1188974827510096,-1.8424704350093242,-2.5919232515564836
-1.5,-1.25,3.0,-3.293084043845921,-0.1180153093167307,-1.8406171407194234,-2.591605670453496
-1.5,-1.25,4.0,-3.29495243693329,-0.11616862335925131,-1.864349837039875,-2.5861889835884555
-1.5,-1.25,6.0,-3.2961180898686573,-0.13032075823887504,-1.864928597754185,-2.5856230777360723
-1.5,-1.25,8.0,-3.293480755296526,-0.12539985001413767,-1.840150447659823,-2.5912926737975375
-1.5,-1.25,10.0,-3.258544192920681,-0.12999879494469016,-1.7633809124217381,-2.603007923809716
-1.5,-1.0,0.5,-3.3584764046015465,-0.09023953930343262,-1.9075958885351771,-2.651600452347519
-1.5,-1.0,1.0,-3.3584764046015465,-0.0902395393034325,-1.9075958885351771,-2.651600452347519
-1.5,-1.0,2.0,-3.358232191947217,-0.09047985847248027,-1.9063843536505702,-2.6521870668991037
-1.5,-1.0,3.0,-3.3581455538628466,-0.08959869436827961,-1.9045829825235845,-2.6517707809552515
-1.5,-1.0,4.0,-3.3590463190843485,-0.08765882663554853,-1.927555846638733,-2.6459746982318353
-1.5,-1.0,6.0,-3.360082423208799,-0.10338979498555412,-1.9273604192773421,-2.645743837236479
-1.5,-1.0,8.0,-3.3583221350029047,-0.09812172488005477,-1.903795873843373,-2.6512654617204894
-1.5,-1.0,10.0,-3.326186225856759,-0.10155113434871772,-1.8301937297617639,-2.6641526564551583
-1.25,-4.0,0.5,-2.2873845020094024,-2.002471619756818,-1.0215196949893612,-1.4885674068339978
-1.25,-4.0,1.0,-2.2873845020094024,-2.002471619756818,-1.0215196949893612,-1.4885674068339978
-1.25,-4.0,2.0,-2.287586406026414,-2.0062450373410643,-1.0214265910040772,-1.4888114861512927
-1.25,-4.0,3.0,-2.2870795344775825,-2.008081604916874,-1.0207140834224002,-1.4893626803961522
-1.25,-4.0,4.0,-2.2853095565530337,-1.953358503358341,-1.0237408649072175,-1.4860669589515811
-1.25,-4.0,6.0,-2.2854108643227753,-1.9480450858657772,-1.024428020693405,-1.481719107179909
-1.25,-4.0,8.0,-2.287037311406604,-2.014525845651535,-1.0202961803665747,-1.4882798375365334
-1.25,-4.0,10.0,-2.2927522490511123,-2.171737583410824,-1.019004176765606,-1.4988812107275142
-1.25,-3.75,0.5,-2.301706023432814,-1.5425524368673678,-0.9875636711498234,-1.5789577203497962
-1.25,-3.75,1.0,-2.301706023432814,-1.5425524368673678,-0.9875636711498232,-1.5789577203497962
-1.25,-3.75,2.0,-2.30160236371134,-1.5458136946343863,-0.9871641670855759,-1.5790958261550516
-1.25,-3.75,3.0,-2.3011023067289096,-1.5473360296074183,-0.986187114052057,-1.5796086693301143
-1.25,-3.75,4.0,-2.303431514391882,-1.5000761220099086,-0.9944858107748322,-1.57785770518149
-1.25,-3.75,6.0,-2.3042503205641176,-1.491531742905792,-0.9961589675882808,-1.5738312118359163
-1.25,-3.75,8.0,-2.301481420082877,-1.548555534163439,-0.9854116680005433,-1.5790723381253164
-1.25,-3.75,10.0,-2.294843034149686,-1.6922371726978866,-0.9713039104243387,-1.5846437486698841
-1.25,-3.5,0.5,-2.316027544856219,-1.0826332539779244,-0.9536074221875791,-1.6693464174406427
-1.25,-3.5,1.0,-2.316027544856219,-1.0826332539779244,-0.9536074221875791,-1.6693464174406427
-1.25,-3.5,2.0,-2.315618321397073,-1.0853823516151844,-0.9529015297796786,-1.6693785510819419
-1.25,-3.5,3.0,-2.3151250787581983,-1.0865904525402297,-0.9516599204949712,-1.6698530864699717
-1.25,-3.5,4.0,-2.321553373322552,-1.046793716893047,-0.9652302204173366,-1.6696467105916577
-1.25,-3.5,6.0,-2.3230884029518895,-1.0350112360566344,-0.967886318369663,-1.6659413559381686
-1.25,-3.5,8.0,-2.315923213042078,-1.0825827779297643,-0.9505243957576052,-1.6698628825798087
-1.25,-3.5,10.0,-2.2969338192482667,-1.2127367619849494,-0.9236034746500326,-1.6704049332268114
-1.25,-3.25,0.5,-2.423917725388911,-0.8034304903121666,-1.0272799150942675,-1.7859502494729345
-1.25,-3.25,1.0,-2.423917725388911,-0.8034304903121665,-1.0272799150942675,-1.7859502494729345
-1.25,-3.25,2.0,-2.4232175997017635,-0.8054384025325616,-1.026071413782438,-1.7859691818840175
-1.25,-3.25,3.0,-2.422753918780629,-0.8060190881352193,-1.0244820163111437,-1.7864636218091852
-1.25,-3.25,4.0,-2.4322060293678445,-0.7782984576441594,-1.0451248067091052,-1.7861923806891014
-1.25,-3.25,6.0,-2.4344467649422326,-0.770875745453088,-1.0488805339976317,-1.7829630903315983
-1.25,-3.25,8.0,-2.4240372533516545,-0.8035340481051688,-1.023149195440178,-1.7867250960675642
-1.25,-3.25,10.0,-2.390560116761762,-0.8991871533368822,-0.9734927698682987,-1.786445762059036
-1.25,-3.0,0.5,-2.531807905921603,-0.5242277266464015,-1.1009523924687024,-1.9025538145421363
-1.25,-3.0,1.0,-2.531807905921603,-0.5242277266464015,-1.1009523924687024,-1.9025538145421363
-1.25,-3.0,2.0,-2.5308168779976423,-0.5254944519604065,-1.0992412816160868,-1.9025595524891035
-1.25,-3.0,3.0,-2.530382758460664,-0.52544771323252,-1.0973040936424059,-1.9030738879152937
-1.25,-3.0,4.0,-2.5428586234584216,-0.5098004937707773,-1.1250189128719164,-1.9027377145186055
-1.25,-3.0,6.0,-2.545804677555451,-0.5067239132047999,-1.1298700894338118,-1.8999844842136737
-1.25,-3.0,8.0,-2.532147843100054,-0.5244667846799429,-1.0957648746609896,-1.903587056250022
-1.25,-3.0,10.0,-2.484186414275257,-0.5856375446888081,-1.0233820431569514,-1.9024864097468845
-1.25,-2.75,0.5,-2.6650396504756557,-0.4008011138739107,-1.2255015207708373,-2.018373212731205
-1.25,-2.75,1.0,-2.6650396504756557,-0.4008011138739107,-1.225501520770837,-2.018373212731205
-1.25,-2.75,2.0,-2.6640674020656916,-0.40170872895622584,-1.2236905724856515,-2.0185233195330206
-1.25,-2.75,3.0,-2.663717813981996,-0.4013754315332271,-1.2216913065790043,-2.0189511330632657
-1.25,-2.75,4.0,-2.675029258718815,-0.39084308769424225,-1.250477134730267,-2.017808803459036
-1.25,-2.75,6.0,-2.677552286381341,-0.3905261154199394,-1.2544120743385103,-2.015470779347515
-1.25,-2.75,8.0,-2.665088448770131,-0.4014339862980797,-1.2194608353061744,-2.019443286005793
-1.25,-2.75,10.0,-2.615190247528652,-0.4445975267434506,-1.1395880705321266,-2.0198374233679965
-1.25,-2.5,0.5,-2.798271395029701,-0.2773745011014341,-1.3500506009784616,-2.134192591147326
-1.25,-2.5,1.0,-2.798271395029701,-0.2773745011014341,-1.3500506009784616,-2.134192591147326
-1.25,-2.5,2.0,-2.7973179260926857,-0.2779230056143176,-1.3481398172756842,-2.134487064886131
-1.25,-2.5,3.0,-2.7970528691747862,-0.2773031472555336,-1.346078469952266,-2.134828355488548
-1.25,-2.5,4.0,-2.8071998468551476,-0.2718850501867953,-1.3759352973059877,-2.1328798581562136
-1.25,-2.5,6.0,-2.809299637564716,-0.27432525067538,-1.378954041394611,-2.1309569911448594
-1.25,-2.5,8.0,-2.798029047473984,-0.2783960927768251,-1.3431559000082753,-2.1352994077715515
-1.25,-2.5,10.0,-2.7461940807820255,-0.303557508798086,-1.2557940481750998,-2.137188431349466
-1.25,-2.25,0.5,-2.8987853573405147,-0.2141508128964346,-1.4501896458309727,-2.225152301514897
-1.25,-2.25,1.0,-2.8987853573405147,-0.2141508128964346,-1.4501896458309727,-2.225152301514897
-1.25,-2.25,2.0,-2.897933903954465,-0.21468748473913804,-1.4483794604738467,-2.225406992670249
-1.25,-2.25,3.0,-2.897691562500761,-0.21397736373633833,-1.4463159458010149,-2.2255710753157367
-1.25,-2.25,4.0,-2.9058002071517377,-0.20977550188948876,-1.4748886020815677,-2.222738115440027
-1.25,-2.25,6.0,-2.907662457466819,-0.21453444886666817,-1.4771565383041736,-2.2210971032117492
-1.25,-2.25,8.0,-2.898400781145951,-0.2160841541881252,-1.443283160821265,-2.2260203535430296
-1.25,-2.25,10.0,-2.8494253781115617,-0.23557675996387675,-1.3571204378886847,-2.230363602149759
-1.25,-2.0,0.5,-2.9992993196513353,-0.15092712469145647,-1.550328668531962,-2.3161120086299207
-1.25,-2.0,1.0,-2.9992993196513353,-0.15092712469145647,-1.550328668531962,-2.3161120086299207
-1.25,-2.0,2.0,-2.9985498818012606,-0.15145196386638193,-1.5486190799562245,-2.3163269187043287
-1.25,-2.0,3.0,-2.998330255809372,-0.15065158025402858,-1.5465533988427282,-2.316313792752392
-1.25,-2.0,4.0,-3.004400496494637,-0.1476658082658428,-1.573841774893686,-2.3125963652018764
-1.25,-2.0,6.0,-3.0060247714599106,-0.15474335190925745,-1.5753585300806985,-2.31123713706654
-1.25,-2.0,8.0,-2.9987723028130246,-0.15377173645665737,-1.5434103444791973,-2.3167411443927315
-1.25,-2.0,10.0,-2.952656675441091,-0.16759601112965325,-1.458446799188671,-2.3235387722992016
-1.25,-1.75,0.5,-3.073932810293954,-0.11196434793490079,-1.624715606872182,-2.3848283783123922
-1.25,-1.75,1.0,-3.073932810293954,-0.11196434793490091,-1.6247156068721822,-2.3848283783123922
-1.25,-1.75,2.0,-3.0733046725704796,-0.1124071162500627,-1.6231299650219901,-2.3851493712845975
-1.25,-1.75,3.0,-3.073130677753115,-0.11151776776833579,-1.621102416252937,-2.3850328914102077
-1.25,-1.75,4.0,-3.0776521709941664,-0.10868900606565747,-1.6471188639348808,-2.380472665875249
-1.25,-1.75,6.0,-3.079054579463575,-0.11827431177638117,-1.6479443530393723,-2.379305150169625
-1.25,-1.75,8.0,-3.0734239625126967,-0.11611015850110382,-1.6179176935419703,-2.3853630589224184
-1.25,-1.75,10.0,-3.0305627499512937,-0.12757276114604107,-1.535926420589436,-2.3943603888403575
-1.25,-1.5,0.5,-3.1485663009365794,-0.0730015711783523,-1.6991025342080206,-2.453544743274122
-1.25,-1.5,1.0,-3.1485663009365794,-0.07300157117835225,-1.6991025342080206,-2.453544743274122
-1.25,-1.5,2.0,-3.1480594633332744,-0.07336226860291734,-1.6976408414418074,-2.4539718199587117
-1.25,-1.5,3.0,-3.14793109967636,-0.07238395494337674,-1.6956514241854725,-2.453751984715575
-1.25,-1.5,4.0,-3.150903836562923,-0.06971198265502171,-1.7203959115379541,-2.4483489587537925
-1.25,-1.5,6.0,-3.152084168110358,-0.08180515524648242,-1.7205298564238913,-2.4473731311952376
-1.25,-1.5,8.0,-3.148075348622832,-0.07844853434962733,-1.6924247868036775,-2.453984836153435
-1.25,-1.5,10.0,-3.1084688244614895,-0.08754951116242886,-1.6134060290212089,-2.4651820053330864
-1.25,-1.25,0.5,-3.2138874958536974,-0.0452246686711106,-1.7634445638905474,-2.513869225619202
-1.25,-1.25,1.0,-3.2138874958536974,-0.0452246686711106,-1.7634445638905474,-2.513869225619202
-1.25,-1.25,2.0,-3.2134956304409297,-0.04561057504724537,-1.7620730009584198,-2.514418806539526
-1.25,-1.25,3.0,-3.213389223753766,-0.044617649777151616,-1.7601278049469455,-2.5140858637530608
-1.25,-1.25,4.0,-3.21528997123379,-0.041802255242933524,-1.784042397088232,-2.50824167644673
-1.25,-1.25,6.0,-3.216390911868222,-0.05540241611883274,-1.7834549206679347,-2.5076216259841257
-1.25,-1.25,8.0,-3.213418370089497,-0.05170481318589612,-1.7567490063323372,-2.5141813381509914
-1.25,-1.25,10.0,-3.1766593830558065,-0.059787603026684705,-1.6808486343276106,-2.526750488503029
-1.25,-1.0,0.5,-3.2792086907708224,-0.017447766163876128,-1.8277865886166746,-2.5741937017745165
-1.25,-1.0,1.0,-3.2792086907708224,-0.017447766163876076,-1.8277865886166746,-2.5741937017745165
-1.25,-1.0,2.0,-3.278931797537004,-0.017858881493422418,-1.8265051537762946,-2.5748657856559065
-1.25,-1.0,3.0,-3.2788473477789593,-0.01685134462856595,-1.824604179087045,-2.574419736469575
-1.25,-1.0,4.0,-3.279676099226931,-0.013892474937539737,-1.8476888403917127,-2.568134381522251
-1.25,-1.0,6.0,-3.280697530416094,-0.02899968185756967,-1.8463797675389901,-2.567870114450717
-1.25,-1.0,8.0,-3.278761222884979,-0.024961079825319758,-1.8210730107988915,-2.5743777940107058
-1.25,-1.0,10.0,-3.2448499416501235,-0.03202569489096158,-1.7482912279638996,-2.588318971229334
-1.0,-4.0,0.5,-1.8901395275946413,-1.6498196723590226,-0.6252429107396247,-1.095294863978268
-1.0,-4.0,1.0,-1.8901395275946413,-1.6498196723590226,-0.6252429107396247,-1.095294863978268
-1.0,-4.0,2.0,-1.8906062242885322,-1.655609875931479,-0.6253898052891252,-1.0958116487228529
-1.0,-4.0,3.0,-1.8898805078969514,-1.6572339183230778,-0.6244560568962938,-1.0962019392773745
-1.0,-4.0,4.0,-1.887744002317639,-1.596575659890115,-0.626381157744709,-1.0929406802658177
-1.0,-4.0,6.0,-1.8884691216663214,-1.6029688337730292,-0.6265811278641105,-1.089539689331491
-1.0,-4.0,8.0,-1.8912561613161536,-1.6928596725349534,-0.6235134593737834,-1.0974505209268228
-1.0,-4.0,10.0,-1.8989640774135736,-1.84904022576832,-0.6277041423447138,-1.1067357754007097
-1.0,-3.75,0.5,-1.9016302845598219,-1.1847635536710612,-0.5884739710223147,-1.1856332035197514
-1.0,-3.75,1.0,-1.9016302845598219,-1.1847635536710612,-0.5884739710223147,-1.1856332035197512
-1.0,-3.75,2.0,-1.901636309598158,-1.1899461034265648,-0.5881831199827314,-1.1858655688023432
-1.0,-3.75,3.0,-1.9010297846441158,-1.1912318566099513,-0.5870297888964423,-1.1864014993724559
-1.0,-3.75,4.0,-1.9033109160791852,-1.1379853584909971,-0.5942112735231898,-1.1848126961866972
-1.0,-3.75,6.0,-1.9039315176874454,-1.1415262653478915,-0.5942197431600832,-1.1809050006800526
-1.0,-3.75,8.0,-1.901224944501222,-1.2212677080292853,-0.5831372981460643,-1.186838171498282
-1.0,-3.75,10.0,-1.8967823480635886,-1.365962470388034,-0.5769344617519119,-1.1910880250867426
-1.0,-3.5,0.5,-1.9131210415250024,-0.719707434983107,-0.5517048070166025,-1.275970011787941
-1.0,-3.5,1.0,-1.9131210415250024,-0.719707434983107,-0.5517048070166025,-1.2759700117879407
-1.0,-3.5,2.0,-1.9126663948679028,-0.7242823303706968,-0.5509762106117462,-1.2759180128330196
-1.0,-3.5,3.0,-1.9121790603464313,-0.7252297911336962,-0.5496032991735197,-1.276599551297287
-1.0,-3.5,4.0,-1.9188777266572112,-0.679394955124335,-0.5620408914293175,-1.2766830526929553
-1.0,-3.5,6.0,-1.91939181597438,-0.6800754859577618,-0.5618531787116962,-1.2722684404414588
-1.0,-3.5,8.0,-1.9111912969744396,-0.7496738760940794,-0.542759183709492,-1.2762239836552598
-1.0,-3.5,10.0,-1.8946006187136035,-0.882884715007755,-0.5261646126846635,-1.2754389739455727
-1.0,-3.25,0.5,-2.017833903562071,-0.433888703234743,-0.6206046757271214,-1.3927184845323624
-1.0,-3.25,1.0,-2.017833903562071,-0.43388870323474293,-0.6206046757271215,-1.3927184845323624
-1.0,-3.25,2.0,-2.016824788639089,-0.4374163793086237,-0.6190596558241598,-1.3927308894247705
-1.0,-3.25,3.0,-2.0164589372138915,-0.4377356366476219,-0.6173053653530505,-1.3934277734032818
-1.0,-3.25,4.0,-2.02705883394107,-0.4046112702549145,-0.6377443094143375,-1.3934342838797196
-1.0,-3.25,6.0,-2.0275207421237234,-0.4061178798163975,-0.6365750928017483,-1.3891611070831529
-1.0,-3.25,8.0,-2.014354861315794,-0.45591408662907584,-0.605646235079656,-1.3930264008539726
-1.0,-3.25,10.0,-1.9810171806277026,-0.5583609796377685,-0.5673531528373404,-1.3914197585266075
-1.0,-3.0,0.5,-2.1225467655991324,-0.14806997148637877,-0.6895045322746733,-1.5094667174458116
-1.0,-3.0,1.0,-2.1225467655991324,-0.1480699714863789,-0.6895045322746732,-1.5094667174458114
-1.0,-3.0,2.0,-2.120983182291834,-0.15055042699966648,-0.6871430871563752,-1.509543521084289
-1.0,-3.0,3.0,-2.1207388118199106,-0.15024147426190973,-0.6850074172774253,-1.5102557514568475
-1.0,-3.0,4.0,-2.1352398734501463,-0.12982553967962568,-0.7134473131400528,-1.5101852027850575
-1.0,-3.0,6.0,-2.13564823377471,-0.13212883680234733,-0.7112864144988232,-1.506053482135654
-1.0,-3.0,8.0,-2.1175134362487977,-0.1621393041987517,-0.6685247186676916,-1.5098285939687457
-1.0,-3.0,10.0,-2.0674337425418017,-0.23383724426778224,-0.6085416779828252,-1.5074003905002973
-1.0,-2.75,0.5,-2.256068307800092,-0.022723377929565927,-0.8132997424090023,-1.625583262822883
-1.0,-2.75,1.0,-2.256068307800092,-0.022723377929565927,-0.8132997424090023,-1.625583262822883
-1.0,-2.75,2.0,-2.2545635138939426,-0.02454449144299063,-0.8107974243169557,-1.625809665811234
-1.0,-2.75,3.0,-2.254424223878669,-0.02394376911377315,-0.8085831385122327,-1.6264686961150443
-1.0,-2.75,4.0,-2.2679641764213576,-0.009144190753255683,-0.8386967662856275,-1.6252659695983853
-1.0,-2.75,6.0,-2.268035524574828,-0.012275487519674253,-0.8350286207059543,-1.6216432039699282
-1.0,-2.75,8.0,-2.2508057316512624,-0.032952934218963004,-0.7899936137722429,-1.626289756638129
-1.0,-2.75,10.0,-2.1963202104177952,-0.08739550650538772,-0.7205079181297828,-1.6259783890404325
-1.0,-2.5,0.5,-2.3895898500010375,0.10262321562723284,-0.9370949069240219,-1.7416997897487465
-1.0,-2.5,1.0,-2.3895898500010375,0.10262321562723284,-0.937094906924022,-1.7416997897487467
-1.0,-2.5,2.0,-2.388143845402145,0.10146144438951382,-0.934451712345012,-1.7420757960835798
-1.0,-2.5,3.0,-2.3881096350163364,0.10235393776619851,-0.9321588083342245,-1.742681624728316
-1.0,-2.5,4.0,-2.4006884571412015,0.11153765516845747,-0.9639461726358304,-1.7403467049592243
-1.0,-2.5,6.0,-2.400422610220309,0.10758423302890847,-0.9587706294343844,-1.7372327366942462
-1.0,-2.5,8.0,-2.3840977216641424,0.0962383322832751,-0.911460839035991,-1.7427507904646258
-1.0,-2.5,10.0,-2.3252066782937817,0.05904623125700682,-0.8324741103410733,-1.7445563839958516
-1.0,-2.25,0.5,-2.49204195314271,0.16419839718215448,-1.0390689057844607,-1.8333496648217136
-1.0,-2.25,1.0,-2.49204195314271,0.16419839718215457,-1.0390689057844607,-1.8333496648217138
-1.0,-2.25,2.0,-2.4907768991117636,0.16304501114088163,-1.036594694314118,-1.8338400849392802
-1.0,-2.25,3.0,-2.490699599572755,0.16410923861353902,-1.034229736259186,-1.8341552729326651
-1.0,-2.25,4.0,-2.5009746011817717,0.1721667751856979,-1.0647797944977087,-1.8306365944095573
-1.0,-2.25,6.0,-2.5008913624129274,0.16695700305713793,-1.0590752270812176,-1.8280611495821633
-1.0,-2.25,8.0,-2.487077335809574,0.15863318036295002,-1.0138144600048307,-1.834750360765858
-1.0,-2.25,10.0,-2.4301017659578648,0.12611473587465127,-0.9347405250756141,-1.8398876517290947
-1.0,-2.0,0.5,-2.5944940562843897,0.2257735787370833,-1.1410428814254485,-1.9249995387078582
-1.0,-2.0,1.0,-2.5944940562843897,0.2257735787370834,-1.1410428814254485,-1.924999538707858
-1.0,-2.0,2.0,-2.5934099528183507,0.2246285780095369,-1.1387376493668433,-1.9256043723057699
-1.0,-2.0,3.0,-2.593289563958484,0.22586454070180215,-1.1363006410086998,-1.925628916606349
-1.0,-2.0,4.0,-2.601260699938721,0.23279597741306685,-1.1656133227647139,-1.9209264779438902
-1.0,-2.0,6.0,-2.6013592764873397,0.22633021831693256,-1.1593791818720154,-1.918889321656034
-1.0,-2.0,8.0,-2.5900568853752657,0.22102842928346528,-1.1161680526242086,-1.9267497405285392
-1.0,-2.0,10.0,-2.5349968536219407,0.19318324049228855,-1.0370069145655532,-1.935218917975762
-1.0,-1.75,0.5,-2.671410695413684,0.26164404775693845,-1.2180572542735117,-1.9947752752718233
-1.0,-1.75,1.0,-2.671410695413684,0.2616440477569384,-1.2180572542735115,-1.9947752752718233
-1.0,-1.75,2.0,-2.6704756123508284,0.2605157429686691,-1.2158989744015676,-1.9955689582911293
-1.0,-1.75,3.0,-2.670382186737174,0.2618554371304594,-1.213484564014253,-1.9954702855618525
-1.0,-1.75,4.0,-2.6761998004553886,0.2689183864747917,-1.2411651224704465,-1.9894987894959026
-1.0,-1.75,6.0,-2.67648838785712,0.26089325765929694,-1.2345993732677172,-1.9879206864989662
-1.0,-1.75,8.0,-2.6676534212084424,0.2568626778798123,-1.1940943186262911,-1.9970306124419839
-1.0,-1.75,10.0,-2.615649500233957,0.23005922561051764,-1.117301323298973,-2.0084974822350605
-1.0,-1.5,0.5,-2.748327334542978,0.2975145167768006,-1.2950716130283393,-2.064551010233078
-1.0,-1.5,1.0,-2.748327334542978,0.2975145167768005,-1.295071613028339,-2.064551010233078
-1.0,-1.5,2.0,-2.7475412718876626,0.29640290800569197,-1.293060290939703,-2.065533542372175
-1.0,-1.5,3.0,-2.7474748095353805,0.29784633451149994,-1.2906684775012762,-2.0653116500682196
-1.0,-1.5,4.0,-2.7511388884853654,0.3050408932866184,-1.316716876049763,-2.058071093425673
-1.0,-1.5,6.0,-2.7516170916841496,0.29545650385172273,-1.3098190439944728,-2.0569519763639863
-1.0,-1.5,8.0,-2.745249707545902,0.29269692019299465,-1.2720204083680657,-2.0673112585253963
-1.0,-1.5,10.0,-2.69630214684598,0.26693521072873244,-1.1975957187067527,-2.0817760463517776
-1.0,-1.25,0.5,-2.815598728080083,0.3220128081553497,-1.3619058446478784,-2.125855482098721
-1.0,-1.25,1.0,-2.815598728080083,0.3220128081553497,-1.3619058446478784,-2.125855482098721
-1.0,-1.25,2.0,-2.814985498271222,0.3208249470055152,-1.3600836797989446,-2.1268962381403753
-1.0,-1.25,3.0,-2.8149159120302603,0.32236089781100247,-1.3576972060791224,-2.126490464905337
-1.0,-1.25,4.0,-2.8169846423695177,0.32994263530846496,-1.382561031397426,-2.118501018825619
-1.0,-1.25,6.0,-2.8176724832382845,0.31922679977027296,-1.3752590512331555,-2.1178424973396304
-1.0,-1.25,8.0,-2.813100371480612,0.31676880082952713,-1.3397376603631295,-2.128626442299208
-1.0,-1.25,10.0,-2.7672353337314632,0.29126835656327904,-1.2681872013152609,-2.1454632838628003
-1.0,-1.0,0.5,-2.882870121617181,0.3465110995338918,-1.4287400718420125,-2.187159946379448
-1.0,-1.0,1.0,-2.882870121617181,0.3465110995338918,-1.4287400718420127,-2.187159946379448
-1.0,-1.0,2.0,-2.8824297246540267,0.3452469859850614,-1.427107062632095,-2.1882589283902996
-1.0,-1.0,3.0,-2.8823570146476296,0.34687546089526394,-1.4247259285389704,-2.1876692754498896
-1.0,-1.0,4.0,-2.882830388963211,0.3548444042421215,-1.4484051449901791,-2.178930935995231
-1.0,-1.0,6.0,-2.883727568606545,0.34299709616982377,-1.4406985606831044,-2.1787329916105604
-1.0,-1.0,8.0,-2.8809508625628664,0.34084068249513577,-1.4074547492962537,-2.1899415288729096
-1.0,-1.0,10.0,-2.8381685206169394,0.3156015023978398,-1.3387786738879404,-2.209150521361317
-0.75,-4.0,0.5,-1.147795056709512,-1.0797745968051657,0.055124388152662455,-0.3821970693069456
-0.75,-4.0,1.0,-1.147795056709512,-1.0797745968051657,0.05512438815266254,-0.38219706930694547
-0.75,-4.0,2.0,-1.1481755736020762,-1.0885422800036217,0.05474019210739613,-0.3832818401773465
-0.75,-4.0,3.0,-1.1480796408307574,-1.096448077278221,0.055060836123254714,-0.3842063167195273
-0.75,-4.0,4.0,-1.1466110379122663,-1.0925117555202697,0.05665019779034369,-0.385325459029869
